,Model,accuracy,confusion,execution_time,f1,precision,recall,test_time,train_size
251,SVM Hybrid,0.8152542372881356,"[[161.4   2.2   0.    5.4  11.2   8.6   0.2]
 [  0.4 121.    1.4   6.2  10.2   1.8   0.8]
 [  0.2   1.8 123.2   0.8   7.8   0.2   1.4]
 [  2.2   4.    2.6  56.6   9.4   6.8   0.6]
 [  4.   10.8   5.8  11.8  79.8  15.    1.8]
 [  2.4   3.8   2.4  12.6  10.6 131.6   0.6]
 [  0.    2.6   0.    0.8   2.6   0.6  96. ]]",1.2528507709503174,0.8062582301213638,0.8058340663558866,0.8099293039446327,0.14820380210876466,2520
252,SVM BoW,0.7962389380530974,"[[155.    2.4   0.6   9.   20.   13.    0.2]
 [  0.2 117.6   1.2   6.6   8.6   1.8   0.8]
 [  0.2   2.2 116.    1.4   7.4   0.6   1.6]
 [  1.8   3.2   2.2  49.8   8.8   6.8   0.4]
 [  3.4   8.8   7.8  10.4  65.8  12.4   2. ]
 [  2.6   3.2   2.2  12.8  11.  122.6   0.4]
 [  0.    2.2   0.    1.    2.8   0.2  93. ]]",0.10013804435729981,0.7844407504199624,0.7836732656286884,0.7919557145420353,0.009973287582397461,2560
253,SVM TFIDF,0.798008849557522,"[[149.8   1.2   0.    7.2  13.4  10.6   0. ]
 [  0.6 118.    0.8   6.8  10.6   2.8   0.8]
 [  0.8   2.6 116.6   0.8   7.6   0.8   1.4]
 [  3.6   2.2   2.2  52.    8.4   7.8   0.4]
 [  5.6   8.4   7.6  10.2  69.   12.6   1.8]
 [  2.8   4.6   2.4  13.4  12.2 122.6   0.6]
 [  0.    2.6   0.4   0.6   3.2   0.2  93.4]]",0.06064300537109375,0.7880773000831602,0.788017277400665,0.7915287853607651,0.008571434020996093,2560
254,SVM W2V,0.5157079646017699,"[[139.8  11.4   3.6   8.2  13.   13.6   3.8]
 [  5.2  75.6  11.8  20.   20.2  16.   12.6]
 [  3.8  22.4  88.4  14.8  22.4  23.2  17.2]
 [  1.6   4.    1.6  10.8   6.8   4.4   5.2]
 [  2.    4.8   3.6   9.   18.2   7.2   4.6]
 [  9.2  13.2  16.6  20.6  31.6  88.6  10.2]
 [  1.6   8.2   4.4   7.6  12.2   4.4  44.8]]",1.1932048320770263,0.45993400506532345,0.48090750554911105,0.4789257014458874,0.04110136032104492,2560
255,SVM Hybrid,0.8128318584070797,"[[154.4   1.8   0.    5.6  10.6   8.6   0.2]
 [  0.4 115.4   1.2   6.2   9.4   2.    0.6]
 [  0.2   1.8 118.    0.8   7.8   0.4   1.4]
 [  2.    3.8   2.6  54.4   9.    6.2   0.8]
 [  3.8  10.2   5.6  10.8  74.8  14.8   1.8]
 [  2.4   4.    2.6  12.4  10.2 124.8   0.6]
 [  0.    2.6   0.    0.8   2.6   0.6  93. ]]",1.5989370346069336,0.8035206286791696,0.8028575978149796,0.8074828514840935,0.16694211959838867,2560
256,SVM BoW,0.7944444444444444,"[[149.8   2.4   0.6   8.6  18.   12.6   0.2]
 [  0.2 108.2   1.6   7.8   9.6   1.6   0.4]
 [  0.2   2.6 110.8   0.6   7.    0.6   1. ]
 [  1.4   3.2   1.8  47.4   8.2   7.    0.4]
 [  3.    9.    6.    9.8  64.   12.2   2. ]
 [  2.8   4.2   3.   11.4  10.4 116.4   0.4]
 [  0.    1.6   0.4   0.6   2.8   0.4  89.8]]",0.09434690475463867,0.7831307691251681,0.7824251628239092,0.790551536100909,0.008178234100341797,2600
257,SVM TFIDF,0.7969907407407407,"[[144.8   0.6   0.    6.6  12.4  10.8   0. ]
 [  0.4 109.6   0.8   7.2  10.2   3.4   0.4]
 [  0.8   3.2 111.2   0.8   6.4   0.6   1. ]
 [  3.4   2.    2.   49.2   8.    7.6   0.4]
 [  4.6   8.6   7.2   9.4  67.8  11.6   2.2]
 [  3.4   5.    2.6  12.4  12.4 116.4   0.6]
 [  0.    2.2   0.4   0.6   2.8   0.4  89.6]]",0.05923571586608887,0.7877289171011269,0.7874874915678834,0.7918799786080855,0.007985162734985351,2600
258,SVM W2V,0.5157407407407407,"[[134.6  10.4   3.8   7.   12.4  13.2   4. ]
 [  5.   70.4  11.   18.8  19.8  14.8  12. ]
 [  3.8  21.2  84.2  14.6  22.6  22.4  15.6]
 [  1.4   4.    1.8  10.4   6.8   4.    4.4]
 [  2.2   4.6   3.4   8.2  17.    6.8   5. ]
 [  8.8  13.2  16.   19.6  30.8  86.   10.2]
 [  1.6   7.4   4.    7.6  10.6   3.6  43. ]]",1.0368273735046387,0.45975111876844854,0.4805159923593865,0.47871960814138015,0.03352236747741699,2600
259,SVM Hybrid,0.8152777777777779,"[[149.2   1.4   0.    4.8  10.8   8.6   0.2]
 [  0.2 108.4   1.    6.6   8.8   1.6   0.8]
 [  0.2   1.8 112.6   0.8   6.8   0.4   1.2]
 [  2.2   3.6   2.   52.2   8.2   6.    0.8]
 [  3.2   9.6   5.6   9.8  73.   13.8   2. ]
 [  2.4   4.4   2.8  11.4   9.6 120.    0.2]
 [  0.    2.    0.2   0.6   2.8   0.4  89. ]]",1.2153512001037599,0.8062638168186641,0.8054977036620196,0.8107332980578745,0.1264622688293457,2600
260,SVM BoW,0.7968446601941747,"[[143.2   2.    0.6   8.4  17.   11.2   0.2]
 [  0.2 103.2   1.    7.    7.8   1.8   0.6]
 [  0.2   2.2 105.4   0.6   7.4   0.4   1.2]
 [  1.4   2.8   1.8  44.    8.4   5.4   0.4]
 [  2.6   8.4   5.8  10.2  61.8  12.4   1.4]
 [  2.6   4.    2.8  10.4   9.8 114.2   0.4]
 [  0.    1.8   0.4   1.    3.    0.4  84.8]]",0.09214825630187988,0.7846032069960409,0.784217254126801,0.7927674938627108,0.007785606384277344,2640
261,SVM TFIDF,0.8,"[[139.2   0.6   0.    6.2  12.    9.4   0. ]
 [  0.6 104.    0.4   7.   10.    2.4   0.2]
 [  0.8   3.  106.    0.6   6.4   0.4   1.2]
 [  3.    2.2   1.8  47.    7.8   7.    0.4]
 [  3.8   8.    6.6   8.8  64.   12.    2. ]
 [  2.8   4.2   2.6  11.4  12.  114.4   0.6]
 [  0.    2.4   0.4   0.6   3.    0.2  84.6]]",0.06384544372558594,0.7901938804177575,0.7903597513004978,0.7940697544947687,0.007574939727783203,2640
262,SVM W2V,0.5152912621359224,"[[128.6   9.6   3.6   7.   12.   13.2   3. ]
 [  5.   67.   10.6  17.8  18.8  14.8  11. ]
 [  3.8  21.   79.2  14.2  21.6  21.4  14.8]
 [  1.2   3.6   1.6  10.2   5.6   3.6   5. ]
 [  1.8   4.4   3.    7.4  16.2   6.8   4.6]
 [  8.4  12.   15.6  18.6  30.4  82.8  10. ]
 [  1.4   6.8   4.2   6.4  10.6   3.2  40.6]]",1.0156768798828124,0.45953976329343005,0.4801419656406618,0.4806808566547048,0.030729103088378906,2640
263,SVM Hybrid,0.8123786407766991,"[[142.    1.2   0.    4.6  10.    8.4   0.2]
 [  0.2 103.    0.8   7.    8.8   1.4   0.6]
 [  0.2   1.8 107.2   0.8   6.    0.4   1.2]
 [  1.8   3.2   1.4  49.4   8.4   6.2   0.8]
 [  3.6   9.    5.8   9.   69.2  14.4   2. ]
 [  2.4   4.    2.4  10.   10.  114.6   0.2]
 [  0.    2.2   0.2   0.8   2.8   0.4  84. ]]",1.269605541229248,0.8036503504759184,0.8031951292320028,0.8075606013566109,0.12227892875671387,2640
264,SVM BoW,0.797704081632653,"[[134.    1.6   0.4   7.4  16.   11.4   0. ]
 [  0.2 100.6   0.8   6.6   7.6   1.6   0.4]
 [  0.    1.8  99.2   0.6   6.6   0.2   1. ]
 [  1.2   2.4   1.8  43.    8.6   6.4   0.6]
 [  3.    8.    6.6   9.4  58.2  11.6   1.6]
 [  2.6   3.4   2.2   9.6   9.4 108.6   0.4]
 [  0.    1.2   0.4   0.6   3.    0.4  81.8]]",0.09654226303100585,0.786373494473761,0.7861462287265798,0.7929494243796043,0.008191537857055665,2680
265,SVM TFIDF,0.8020408163265305,"[[130.    0.2   0.    5.   11.    9.    0. ]
 [  0.6 101.2   0.4   6.6   8.6   2.4   0.2]
 [  0.6   3.   99.4   0.6   5.6   0.2   1.2]
 [  2.6   2.    1.8  44.6   8.    7.6   0.4]
 [  3.8   6.6   7.    8.6  62.2  10.6   1.8]
 [  3.4   4.    2.4  11.2  11.  110.2   1. ]
 [  0.    2.    0.4   0.6   3.    0.2  81.2]]",0.06005616188049316,0.7923826094220656,0.7923332865006607,0.7958501034404669,0.007175302505493164,2680
266,SVM W2V,0.5158163265306123,"[[120.2   8.8   3.6   6.4  11.2  12.8   3.2]
 [  5.4  65.8  10.   17.4  18.   14.4  10. ]
 [  3.6  20.   75.4  13.2  20.4  21.2  14.6]
 [  1.    3.2   1.6   9.2   5.6   3.    4.6]
 [  1.8   4.4   2.8   7.8  15.4   6.4   4.2]
 [  7.6  10.8  14.   17.   28.8  79.    9.8]
 [  1.4   6.    4.    6.2  10.    3.4  39.4]]",0.9995278358459473,0.4599955091744121,0.4812947541746363,0.4809787972224093,0.028733491897583008,2680
267,SVM Hybrid,0.8137755102040817,"[[133.4   0.6   0.    3.8   9.6   8.4   0. ]
 [  0.2 100.4   1.    7.    8.6   1.2   0.6]
 [  0.    1.6 100.2   0.8   5.4   0.2   1.2]
 [  1.8   3.    1.4  46.2   7.8   5.4   0.8]
 [  3.4   8.2   6.2   9.   66.   13.2   2. ]
 [  2.2   4.    2.4  10.    9.4 111.2   0.6]
 [  0.    1.2   0.2   0.4   2.6   0.6  80.6]]",1.2853639602661133,0.8049930897326247,0.8038788466906137,0.8095653918053161,0.11948657035827637,2680
268,SVM BoW,0.8018817204301074,"[[125.2   1.2   0.6   7.4  15.   10.2   0. ]
 [  0.4  95.8   0.8   5.6   6.8   1.2   0.4]
 [  0.    2.2  96.    0.4   7.    0.8   1.2]
 [  0.8   2.6   1.6  41.4   7.    6.    0.6]
 [  3.2   6.4   6.2   8.   56.6  10.4   1.6]
 [  2.8   3.8   1.8   9.6   8.8 105.    0.6]
 [  0.    1.    0.2   0.4   2.4   0.4  76.6]]",0.09994668960571289,0.7912615364869765,0.7903652453059676,0.7977610664639885,0.006587839126586914,2720
269,SVM TFIDF,0.8053763440860215,"[[122.4   0.2   0.    5.4   9.8   8.6   0. ]
 [  0.6  96.8   0.4   6.4   8.    1.6   0. ]
 [  0.6   2.2  95.8   0.4   6.2   0.4   1.2]
 [  1.8   2.    1.4  43.    7.    7.4   0.4]
 [  3.8   5.8   6.8   6.4  59.2  10.8   1.6]
 [  3.2   4.4   2.4  10.6  10.6 105.    0.8]
 [  0.    1.6   0.4   0.6   2.8   0.2  77. ]]",0.06263761520385742,0.7963293402291217,0.7961349499900651,0.8000969809129248,0.00818014144897461,2720
270,SVM W2V,0.5174731182795699,"[[112.4   8.2   3.6   6.4  10.2  12.    3. ]
 [  5.2  62.4   8.8  16.4  17.2  13.4   9.4]
 [  3.6  18.8  72.4  11.8  18.8  20.2  13.8]
 [  1.    2.8   1.4   9.    5.2   3.    4.4]
 [  1.8   4.4   2.6   6.4  14.    5.6   2.8]
 [  7.   10.6  14.2  16.6  27.6  76.8   9.6]
 [  1.4   5.8   4.2   6.2  10.6   3.   38. ]]",1.0404187202453614,0.46153405181483864,0.4831492960458486,0.4827508132700986,0.027732229232788085,2720
271,SVM Hybrid,0.8204301075268818,"[[124.8   0.6   0.    4.    8.8   7.6   0. ]
 [  0.2  97.    0.8   6.4   7.2   1.    0.4]
 [  0.    1.6  96.4   0.4   4.8   0.    1.2]
 [  1.8   2.4   1.6  44.2   6.8   5.2   0.8]
 [  3.2   6.8   6.    8.2  64.2  12.    2. ]
 [  2.4   3.8   2.2   9.2   9.4 107.6   0.4]
 [  0.    0.8   0.2   0.4   2.4   0.6  76.2]]",1.3964672565460206,0.8119841945089009,0.8103679036907161,0.8164198621619219,0.11968011856079101,2720
272,SVM BoW,0.8017045454545455,"[[119.6   1.    0.6   6.4  14.4  10.    0. ]
 [  0.2  89.8   0.8   6.    6.8   1.2   0.2]
 [  0.    1.8  91.    0.4   5.4   0.4   1.2]
 [  0.6   2.2   1.6  39.6   6.4   4.6   0.4]
 [  3.    7.6   6.2   7.2  54.2  10.6   1.2]
 [  2.4   3.6   2.2   9.8   8.8  99.4   0.4]
 [  0.    1.    0.2   0.4   2.2   0.2  70.8]]",0.11330275535583496,0.7924533864630569,0.7908811356300132,0.8003599465627262,0.007380151748657226,2760
273,SVM TFIDF,0.8053977272727272,"[[116.2   0.    0.    4.2   9.    8.4   0. ]
 [  0.4  91.    0.4   6.8   7.    1.2   0. ]
 [  0.6   2.2  91.6   0.6   4.6   0.6   1.2]
 [  2.    1.6   1.6  41.4   6.4   6.4   0.4]
 [  3.8   6.2   6.8   6.8  57.4  10.4   1.6]
 [  2.8   4.4   1.8   9.6  11.4  99.    0.6]
 [  0.    1.6   0.4   0.4   2.4   0.4  70.4]]",0.0674199104309082,0.7979553365479714,0.797578478551099,0.8018341864183887,0.006781864166259766,2760
274,SVM W2V,0.5173295454545455,"[[106.    8.    3.    5.4   9.4  11.6   2.2]
 [  5.   58.6   9.   17.   15.4  12.6   8.4]
 [  3.6  17.2  68.8  10.6  17.6  18.   12. ]
 [  1.2   2.6   1.2   8.2   4.4   3.2   4.4]
 [  1.4   4.6   2.4   5.8  14.2   5.2   2.2]
 [  7.2  10.8  14.2  16.6  27.   73.    9.6]
 [  1.4   5.2   4.    6.2  10.2   2.8  35.4]]",1.1981972694396972,0.4620582531679611,0.4829066791304541,0.48509900651715,0.03410892486572266,2760
275,SVM Hybrid,0.8173295454545455,"[[118.2   0.6   0.    3.6   8.6   7.4   0. ]
 [  0.2  91.    1.    6.8   7.2   1.    0.2]
 [  0.    1.6  92.    0.4   4.8   0.    1.2]
 [  1.6   2.2   1.6  42.6   6.    4.4   0.8]
 [  3.2   7.2   5.8   7.   59.8  11.4   1.8]
 [  2.4   3.6   2.    9.    9.6 101.8   0.2]
 [  0.2   0.8   0.2   0.4   2.2   0.4  70. ]]",1.6644812107086182,0.8097707816434484,0.808245065677512,0.8144904615589524,0.12427401542663574,2760
276,SVM BoW,0.8024096385542169,"[[113.6   1.2   0.4   5.6  12.8   9.2   0. ]
 [  0.   84.4   0.6   5.8   7.2   0.6   0.2]
 [  0.    1.6  85.4   0.6   5.6   0.2   1.2]
 [  1.    1.8   1.8  37.4   6.8   4.8   0.4]
 [  2.8   6.6   6.    7.   50.    9.4   1.2]
 [  2.    3.6   2.    8.4   8.6  94.2   0.4]
 [  0.    1.    0.2   0.4   2.2   0.   67.8]]",0.10333147048950195,0.7921386460642014,0.7913699332534538,0.7983643757717855,0.0069733142852783205,2800
277,SVM TFIDF,0.8045180722891565,"[[110.2   0.    0.    4.2   8.8   6.8   0. ]
 [  0.2  86.    0.4   6.    6.2   1.4   0. ]
 [  0.4   1.6  85.6   0.6   4.8   0.    1.2]
 [  2.2   1.2   1.8  37.8   6.4   6.6   0.4]
 [  3.4   5.6   6.4   6.6  53.6  10.    1.6]
 [  3.    4.4   1.8   9.6  11.   93.4   0.4]
 [  0.    1.4   0.4   0.4   2.4   0.2  67.6]]",0.06523804664611817,0.7956389557476691,0.7950549626610327,0.7995056441255829,0.006182193756103516,2800
278,SVM W2V,0.5135542168674698,"[[101.4   8.    3.    5.2   9.2  10.8   2. ]
 [  3.8  54.8   8.6  16.   14.4  12.    8. ]
 [  3.4  16.6  63.8  10.2  16.6  17.6  11.8]
 [  1.2   2.2   1.6   7.    4.4   3.    4.4]
 [  1.2   3.8   2.2   6.   13.    5.    2. ]
 [  7.    9.6  12.8  14.8  26.2  68.   10. ]
 [  1.4   5.2   4.4   6.    9.4   2.   33. ]]",1.206574010848999,0.4558245832845779,0.47769854490601393,0.4776814233905684,0.02892308235168457,2800
279,SVM Hybrid,0.8201807228915662,"[[112.8   0.6   0.    3.4   8.2   6.4   0. ]
 [  0.   85.8   0.8   6.2   6.4   1.    0. ]
 [  0.    1.4  86.8   0.4   5.2   0.    1. ]
 [  1.2   2.    1.6  40.    6.    5.    0.8]
 [  3.2   6.4   5.    6.   56.8  11.    1.2]
 [  2.2   3.2   2.    8.6   9.   94.6   0.4]
 [  0.    0.8   0.2   0.6   1.6   0.4  67.8]]",1.3196728229522705,0.812287458874842,0.8111773747083418,0.8162327877690366,0.09494605064392089,2800
280,SVM BoW,0.8041666666666666,"[[107.8   1.4   0.4   5.8  11.4   8.4   0. ]
 [  0.   79.8   0.6   6.    7.    0.6   0.2]
 [  0.    1.4  79.8   0.6   5.4   0.    1.2]
 [  0.6   1.4   1.6  34.6   5.8   5.2   0.6]
 [  2.6   5.6   5.4   6.2  48.2   9.4   1.2]
 [  2.    2.6   2.    8.2   7.6  87.4   0.2]
 [  0.2   0.6   0.2   0.4   2.    0.2  64.2]]",0.1007307529449463,0.7929290057373819,0.7919581727454037,0.7998936768390271,0.005185651779174805,2840
281,SVM TFIDF,0.8099358974358974,"[[104.6   0.    0.    3.8   8.4   5.8   0. ]
 [  0.4  80.6   0.2   6.    6.2   1.    0. ]
 [  0.4   1.2  80.4   0.6   4.8   0.2   1.2]
 [  2.    1.4   1.6  35.8   5.8   5.8   0.4]
 [  3.4   5.    5.6   6.4  50.6   8.8   1.6]
 [  2.4   3.6   1.8   8.8   9.4  89.4   0.4]
 [  0.    1.    0.4   0.4   2.2   0.2  64. ]]",0.062438154220581056,0.8002417940888776,0.7997303697450668,0.8035746017149146,0.005784749984741211,2840
282,SVM W2V,0.510576923076923,"[[96.6  7.6  2.8  5.2  8.2  9.6  1.6]
 [ 3.6 50.6  8.2 15.4 13.8 12.4  7.6]
 [ 3.  16.  58.6  9.6 16.2 17.2 11.2]
 [ 1.2  2.   1.6  6.8  4.4  3.   3.8]
 [ 1.   3.6  2.4  5.4 11.8  4.4  2.6]
 [ 6.6  8.2 12.2 13.8 23.8 62.8  9.4]
 [ 1.2  4.8  4.2  5.6  9.2  1.8 31.4]]",1.125990056991577,0.4534878792965829,0.47548637761274615,0.4757415359062641,0.02394256591796875,2840
283,SVM Hybrid,0.8217948717948719,"[[106.6   0.6   0.    3.2   7.6   5.8   0. ]
 [  0.2  80.6   0.8   6.4   7.    0.6   0. ]
 [  0.2   1.4  81.6   0.4   5.2   0.    1. ]
 [  0.8   1.8   1.6  37.2   5.6   4.4   0.8]
 [  3.4   5.2   4.    6.   53.   10.2   1.4]
 [  2.    2.6   1.8   7.8   7.2  89.8   0.4]
 [  0.    0.6   0.2   0.8   1.8   0.4  64. ]]",1.380110740661621,0.8126011101601243,0.8117909283889466,0.8164818478554569,0.09374980926513672,2840
284,SVM BoW,0.8106164383561645,"[[102.4   1.    0.4   4.4  10.6   7.4   0. ]
 [  0.   76.    0.4   5.6   6.8   0.8   0.2]
 [  0.2   1.2  75.2   0.4   4.6   0.    1. ]
 [  1.4   1.4   1.8  33.    5.2   5.8   0.4]
 [  2.2   4.4   4.6   6.   46.2   8.    0.8]
 [  1.4   2.4   2.    6.8   7.4  81.6   0.4]
 [  0.    0.4   0.4   0.2   2.2   0.   59. ]]",0.10632443428039551,0.7998655915587652,0.7994825183191223,0.8050504793387893,0.005585622787475586,2880
285,SVM TFIDF,0.8099315068493151,"[[99.6  0.   0.   3.4  8.   5.8  0. ]
 [ 0.4 75.4  0.4  6.2  6.4  0.4  0. ]
 [ 0.4  1.4 76.6  0.4  4.6  0.4  1.2]
 [ 2.   1.4  1.6 33.   6.2  6.   0.2]
 [ 3.4  4.2  4.8  6.2 46.6  7.8  1.2]
 [ 1.8  3.2  1.   7.2  9.2 83.2  0.6]
 [ 0.   1.2  0.4  0.   2.   0.  58.6]]",0.06762533187866211,0.7994911813910766,0.7996072479946033,0.802389001513915,0.005385017395019532,2880
286,SVM W2V,0.5085616438356165,"[[91.8  7.   2.8  4.2  8.2  8.8  1.6]
 [ 3.2 46.6  7.6 14.8 12.8 12.4  7.6]
 [ 3.  15.2 55.6  9.  14.6 16.2 10. ]
 [ 1.   2.   1.2  6.6  4.6  2.6  3.2]
 [ 1.   3.   1.8  4.  11.   4.4  2.4]
 [ 6.4  8.6 12.  13.2 22.8 57.2  8.8]
 [ 1.2  4.4  3.8  4.6  9.   2.  28.2]]",1.0892879486083984,0.45124561398742824,0.4725290344144074,0.47801652673593586,0.02096114158630371,2880
287,SVM Hybrid,0.8239726027397261,"[[101.8   0.6   0.    2.4   7.8   6.    0. ]
 [  0.   75.8   0.8   6.4   6.6   0.6   0.2]
 [  0.2   1.4  76.8   0.4   5.2   0.    0.8]
 [  1.    1.4   1.8  35.2   5.2   4.4   0.4]
 [  3.    4.8   3.8   4.6  49.4   9.2   1. ]
 [  1.6   2.4   1.4   7.4   7.2  83.2   0.4]
 [  0.    0.4   0.2   0.    1.6   0.2  59. ]]",1.3585680961608886,0.8155555911191602,0.8148296239965495,0.819463666197531,0.0841752529144287,2880
288,SVM BoW,0.8084558823529411,"[[95.2  0.6  0.2  4.2  9.2  6.4  0. ]
 [ 0.  69.8  0.6  5.2  6.2  0.8  0.2]
 [ 0.   1.2 69.2  0.2  4.4  0.   0.8]
 [ 1.4  1.   1.2 30.6  5.   5.   0.4]
 [ 2.2  5.2  4.6  5.2 43.2  8.6  0.6]
 [ 1.4  2.6  1.6  7.2  7.2 76.4  0.4]
 [ 0.2  0.8  0.2  0.2  1.8  0.  55.4]]",0.10531797409057617,0.7982983174132402,0.797646577678201,0.80410650348177,0.004793596267700195,2920
