,Model,accuracy,confusion,f1,precision,recall,train_size
59,NBBL Hybrid2,0.6107009095773142,"[[270.8  46.4  63.8  28.   34.2]
 [ 45.2 275.6  26.4  29.6  38. ]
 [ 32.4  11.8  67.6  13.2  10.2]
 [ 54.8  49.4  94.  366.   41.8]
 [ 35.6  16.2  30.8  25.8 161.4]]",0.5752336789539099,0.5818514261456013,0.6132306322830008,480
60,NBBL BoW,0.744997266265719,"[[389.8  43.8 103.8  29.   50.8]
 [ 13.  322.4  11.6   4.2  20.4]
 [  3.6   1.8  61.8   3.4   2.2]
 [ 19.2  16.8  93.4 415.2  31.8]
 [  4.8   5.8   4.    3.  173.4]]",0.6863811645846916,0.7018632159241001,0.8128080200772706,520
61,NBBL TFIDF,0.744997266265719,"[[389.8  43.8 103.8  29.   50.8]
 [ 13.  322.4  11.6   4.2  20.4]
 [  3.6   1.8  61.8   3.4   2.2]
 [ 19.2  16.8  93.4 415.2  31.8]
 [  4.8   5.8   4.    3.  173.4]]",0.6863811645846916,0.7018632159241001,0.8128080200772706,520
62,NBBL W2V,0.44702022963367954,"[[146.   34.6  38.6  31.6  28.8]
 [ 70.8 217.4  34.   59.   41.8]
 [ 67.   38.   88.   59.2  30.2]
 [ 61.8  56.2  68.6 230.4  42. ]
 [ 84.8  44.4  45.4  74.6 135.8]]",0.4350741917867483,0.44266103719704814,0.44528495514678285,520
63,NBBL Hybrid,0.6249316566429742,"[[264.6  42.   56.6  25.6  29.4]
 [ 45.  273.2  24.8  31.4  35.8]
 [ 35.6  13.6  84.4  17.   12. ]
 [ 48.2  44.2  79.8 355.4  36. ]
 [ 37.   17.6  29.   25.4 165.4]]",0.5980283854405841,0.6005866296665611,0.624569707642479,520
64,NBBL Hybrid2,0.6249316566429742,"[[264.6  42.   56.6  25.6  29.4]
 [ 45.  273.2  24.8  31.4  35.8]
 [ 35.6  13.6  84.4  17.   12. ]
 [ 48.2  44.2  79.8 355.4  36. ]
 [ 37.   17.6  29.   25.4 165.4]]",0.5980283854405841,0.6005866296665611,0.624569707642479,520
65,NBBL BoW,0.7562884292901062,"[[382.   41.  103.4  28.2  42.4]
 [ 13.  319.2  11.8   5.   19. ]
 [  3.8   1.6  63.8   3.4   1.4]
 [ 18.   14.   85.2 405.8  27.8]
 [  4.6   5.6   4.2   2.6 182.2]]",0.7062538966894631,0.7150393714234653,0.8136655962312463,560
66,NBBL TFIDF,0.7562884292901062,"[[382.   41.  103.4  28.2  42.4]
 [ 13.  319.2  11.8   5.   19. ]
 [  3.8   1.6  63.8   3.4   1.4]
 [ 18.   14.   85.2 405.8  27.8]
 [  4.6   5.6   4.2   2.6 182.2]]",0.7062538966894631,0.7150393714234653,0.8136655962312463,560
67,NBBL W2V,0.4515371716042481,"[[144.2  33.4  37.4  31.4  27.4]
 [ 68.  215.2  35.4  60.6  41.8]
 [ 66.2  38.2  87.4  54.2  29. ]
 [ 59.4  52.6  63.2 226.6  40.2]
 [ 83.6  42.   45.   72.2 134.4]]",0.4393327982490762,0.4474073715566311,0.4492558695200968,560
68,NBBL Hybrid,0.6311906092789268,"[[260.6  40.8  54.6  25.6  27.2]
 [ 45.4 267.4  25.8  30.6  35.2]
 [ 38.   14.8  86.   14.8  12.6]
 [ 44.4  41.2  74.6 349.   31.6]
 [ 33.   17.2  27.4  25.  166.2]]",0.6051302733202218,0.6078280498025432,0.6248082399292321,560
69,NBBL Hybrid2,0.6311906092789268,"[[260.6  40.8  54.6  25.6  27.2]
 [ 45.4 267.4  25.8  30.6  35.2]
 [ 38.   14.8  86.   14.8  12.6]
 [ 44.4  41.2  74.6 349.   31.6]
 [ 33.   17.2  27.4  25.  166.2]]",0.6051302733202218,0.6078280498025432,0.6248082399292321,560
70,NBBL BoW,0.7608919382504288,"[[374.8  41.   98.6  30.   46.2]
 [  9.4 311.4  10.6   4.2  15.6]
 [  5.    2.   71.4   3.8   1.6]
 [ 16.6  14.2  77.4 395.6  27.2]
 [  4.    5.6   3.4   1.8 177.6]]",0.716888516334785,0.7209840212501621,0.8163184555226402,600
71,NBBL TFIDF,0.7608919382504288,"[[374.8  41.   98.6  30.   46.2]
 [  9.4 311.4  10.6   4.2  15.6]
 [  5.    2.   71.4   3.8   1.6]
 [ 16.6  14.2  77.4 395.6  27.2]
 [  4.    5.6   3.4   1.8 177.6]]",0.716888516334785,0.7209840212501621,0.8163184555226402,600
72,NBBL W2V,0.4518010291595198,"[[139.4  33.   36.8  29.6  27.8]
 [ 66.  209.   34.8  57.8  40.8]
 [ 65.6  39.6  87.   55.6  29.8]
 [ 58.2  51.6  60.6 223.6  38.6]
 [ 80.6  41.   42.2  68.8 131.2]]",0.43989894997269463,0.4474480112588456,0.44942862392998534,600
73,NBBL Hybrid,0.6404802744425386,"[[258.8  38.2  50.6  24.6  28.6]
 [ 42.2 264.4  23.2  29.   32.6]
 [ 38.8  16.4  91.8  15.8  13. ]
 [ 40.6  39.2  69.8 341.6  30.4]
 [ 29.4  16.   26.   24.4 163.6]]",0.6168611532085198,0.617861807581256,0.6336351816106784,600
74,NBBL Hybrid2,0.6404802744425386,"[[258.8  38.2  50.6  24.6  28.6]
 [ 42.2 264.4  23.2  29.   32.6]
 [ 38.8  16.4  91.8  15.8  13. ]
 [ 40.6  39.2  69.8 341.6  30.4]
 [ 29.4  16.   26.   24.4 163.6]]",0.6168611532085198,0.617861807581256,0.6336351816106784,600
75,NBBL BoW,0.7748390871854886,"[[369.   35.8  90.4  27.6  43.4]
 [  8.  308.8  10.8   4.8  14.6]
 [  5.8   1.8  79.2   3.6   1.4]
 [ 14.   13.6  71.8 386.6  24. ]
 [  4.    5.    2.4   2.  180.6]]",0.7368178471378609,0.7367365267422915,0.8237708846401265,640
76,NBBL TFIDF,0.7748390871854886,"[[369.   35.8  90.4  27.6  43.4]
 [  8.  308.8  10.8   4.8  14.6]
 [  5.8   1.8  79.2   3.6   1.4]
 [ 14.   13.6  71.8 386.6  24. ]
 [  4.    5.    2.4   2.  180.6]]",0.7368178471378609,0.7367365267422915,0.8237708846401265,640
77,NBBL W2V,0.4559391456992393,"[[137.4  31.4  35.4  25.6  24.8]
 [ 64.2 205.4  32.2  57.   41.2]
 [ 66.8  39.6  87.6  57.4  30.8]
 [ 55.8  49.6  60.  218.8  37.2]
 [ 76.6  39.   39.4  65.8 130. ]]",0.4445976702287088,0.4519657586090755,0.45394908464605904,640
78,NBBL Hybrid,0.6472791105909889,"[[252.   36.4  47.2  22.4  25. ]
 [ 42.4 259.6  22.8  27.4  31.8]
 [ 41.6  18.   96.2  18.2  14.6]
 [ 38.8  36.2  66.2 334.2  28.4]
 [ 26.   14.8  22.2  22.4 164.2]]",0.6263643370273352,0.626138590931481,0.6392121551847081,640
79,NBBL Hybrid2,0.6472791105909889,"[[252.   36.4  47.2  22.4  25. ]
 [ 42.4 259.6  22.8  27.4  31.8]
 [ 41.6  18.   96.2  18.2  14.6]
 [ 38.8  36.2  66.2 334.2  28.4]
 [ 26.   14.8  22.2  22.4 164.2]]",0.6263643370273352,0.626138590931481,0.6392121551847081,640
80,NBBL BoW,0.7856201318154583,"[[357.4  34.4  82.8  27.2  33.2]
 [  9.  301.8  12.4   4.6  15.2]
 [  6.4   2.4  85.2   5.6   1.6]
 [ 13.8  12.6  65.  376.8  18. ]
 [  4.4   5.4   2.4   1.4 190. ]]",0.7539003379749024,0.7514232958594483,0.8240673730728348,680
81,NBBL TFIDF,0.7856201318154583,"[[357.4  34.4  82.8  27.2  33.2]
 [  9.  301.8  12.4   4.6  15.2]
 [  6.4   2.4  85.2   5.6   1.6]
 [ 13.8  12.6  65.  376.8  18. ]
 [  4.4   5.4   2.4   1.4 190. ]]",0.7539003379749024,0.7514232958594483,0.8240673730728348,680
82,NBBL W2V,0.4579988016776513,"[[138.4  32.2  34.   26.   24.8]
 [ 64.  201.6  32.8  57.   40.8]
 [ 61.2  37.2  86.6  56.8  30.8]
 [ 54.8  47.6  57.6 211.4  35.2]
 [ 72.6  38.   36.8  64.4 126.4]]",0.447026917992687,0.453920170958164,0.4550507321999845,680
83,NBBL Hybrid,0.6503295386458958,"[[246.   35.6  44.8  21.4  22.4]
 [ 41.8 253.   23.2  27.2  31.2]
 [ 43.2  19.2  96.6  19.4  14.4]
 [ 35.   34.8  60.4 324.   24.2]
 [ 25.   14.   22.8  23.6 165.8]]",0.6303838333214336,0.6308912202040886,0.6388533167044972,680
84,NBBL Hybrid2,0.6503295386458958,"[[246.   35.6  44.8  21.4  22.4]
 [ 41.8 253.   23.2  27.2  31.2]
 [ 43.2  19.2  96.6  19.4  14.4]
 [ 35.   34.8  60.4 324.   24.2]
 [ 25.   14.   22.8  23.6 165.8]]",0.6303838333214336,0.6308912202040886,0.6388533167044972,680
85,NBBL BoW,0.7960712093308778,"[[349.2  33.4  78.4  26.8  27.8]
 [  8.  294.4  12.8   4.4  15.2]
 [  5.8   2.6  87.6   5.2   1.2]
 [ 13.   11.6  61.  368.4  10.6]
 [  4.6   5.2   2.6   2.  197.2]]",0.7679615686928891,0.7642633594911274,0.8301897230906679,720
86,NBBL TFIDF,0.7960712093308778,"[[349.2  33.4  78.4  26.8  27.8]
 [  8.  294.4  12.8   4.4  15.2]
 [  5.8   2.6  87.6   5.2   1.2]
 [ 13.   11.6  61.  368.4  10.6]
 [  4.6   5.2   2.6   2.  197.2]]",0.7679615686928891,0.7642633594911274,0.8301897230906679,720
87,NBBL W2V,0.4574585635359115,"[[138.   31.6  34.8  26.8  23. ]
 [ 63.  197.8  33.8  57.6  40.8]
 [ 57.8  36.6  79.6  56.2  28.4]
 [ 53.4  44.8  57.4 204.   34. ]
 [ 68.4  36.4  36.8  62.2 125.8]]",0.4458647847844374,0.45260403154480144,0.45380402431914224,720
88,NBBL Hybrid,0.6518109269490485,"[[241.4  34.8  44.2  21.   20.6]
 [ 40.  247.4  23.8  26.2  31.4]
 [ 40.8  20.6  93.   19.4  14. ]
 [ 33.4  31.   58.4 316.6  22.6]
 [ 25.   13.4  23.   23.6 163.4]]",0.631233079059444,0.63188658390117,0.6378656554893292,720
89,NBBL Hybrid2,0.6518109269490485,"[[241.4  34.8  44.2  21.   20.6]
 [ 40.  247.4  23.8  26.2  31.4]
 [ 40.8  20.6  93.   19.4  14. ]
 [ 33.4  31.   58.4 316.6  22.6]
 [ 25.   13.4  23.   23.6 163.4]]",0.631233079059444,0.63188658390117,0.6378656554893292,720
90,NBBL BoW,0.798237885462555,"[[339.8  32.6  77.6  27.4  24.8]
 [  7.6 288.2  10.    3.8  15. ]
 [  5.4   3.   86.4   5.2   1.2]
 [ 12.6  11.2  59.4 358.2   9.2]
 [  4.4   5.6   2.8   1.8 195.8]]",0.7710345070026277,0.7673842844896691,0.8311058274746174,760
91,NBBL TFIDF,0.798237885462555,"[[339.8  32.6  77.6  27.4  24.8]
 [  7.6 288.2  10.    3.8  15. ]
 [  5.4   3.   86.4   5.2   1.2]
 [ 12.6  11.2  59.4 358.2   9.2]
 [  4.4   5.6   2.8   1.8 195.8]]",0.7710345070026277,0.7673842844896691,0.8311058274746174,760
92,NBBL W2V,0.45777218376337314,"[[134.2  30.   32.6  25.8  22.8]
 [ 60.8 193.4  34.6  55.8  39.2]
 [ 59.4  36.6  78.8  56.4  27.4]
 [ 51.   44.4  54.6 199.4  35. ]
 [ 64.4  36.2  35.6  59.  121.6]]",0.4464171664048065,0.45270743138708464,0.4550478254309647,760
93,NBBL Hybrid,0.6541220893643802,"[[233.6  31.   40.4  21.6  20.6]
 [ 40.  243.8  24.   24.   30. ]
 [ 40.6  22.   91.6  18.6  13.8]
 [ 30.4  29.8  57.4 310.   21.2]
 [ 25.2  14.   22.8  22.2 160.4]]",0.6333413419728007,0.6343396980561764,0.6397000322517875,760
94,NBBL Hybrid2,0.6541220893643802,"[[233.6  31.   40.4  21.6  20.6]
 [ 40.  243.8  24.   24.   30. ]
 [ 40.6  22.   91.6  18.6  13.8]
 [ 30.4  29.8  57.4 310.   21.2]
 [ 25.2  14.   22.8  22.2 160.4]]",0.6333413419728007,0.6343396980561764,0.6397000322517875,760
95,NBBL BoW,0.8014202711426727,"[[329.2  34.8  72.4  26.2  21.8]
 [  7.8 279.4  10.4   4.   14. ]
 [  6.8   3.   89.    5.8   2. ]
 [ 11.6  10.4  55.2 348.4   7.8]
 [  4.2   5.    2.8   1.6 195.4]]",0.7771559834382089,0.772317544284021,0.829895798250298,800
96,NBBL TFIDF,0.8014202711426727,"[[329.2  34.8  72.4  26.2  21.8]
 [  7.8 279.4  10.4   4.   14. ]
 [  6.8   3.   89.    5.8   2. ]
 [ 11.6  10.4  55.2 348.4   7.8]
 [  4.2   5.    2.8   1.6 195.4]]",0.7771559834382089,0.772317544284021,0.829895798250298,800
97,NBBL W2V,0.457843770174306,"[[131.8  27.2  33.6  25.6  22.8]
 [ 56.6 187.2  32.4  53.6  36.4]
 [ 55.2  36.6  76.4  55.2  28.4]
 [ 50.2  44.2  52.8 195.   34.6]
 [ 65.8  37.4  34.6  56.6 118.8]]",0.4464666155684416,0.45250320027124963,0.4552336969535499,800
98,NBBL Hybrid,0.6610716591349257,"[[232.6  31.8  39.6  18.4  20. ]
 [ 36.  236.6  23.   23.8  26.2]
 [ 37.8  20.6  92.6  20.6  14. ]
 [ 29.   29.4  53.6 302.2  20.8]
 [ 24.2  14.2  21.   21.  160. ]]",0.6414713777060239,0.6420433619092492,0.6471534968543657,800
99,NBBL Hybrid2,0.6610716591349257,"[[232.6  31.8  39.6  18.4  20. ]
 [ 36.  236.6  23.   23.8  26.2]
 [ 37.8  20.6  92.6  20.6  14. ]
 [ 29.   29.4  53.6 302.2  20.8]
 [ 24.2  14.2  21.   21.  160. ]]",0.6414713777060239,0.6420433619092492,0.6471534968543657,800
100,NBBL BoW,0.8071570576540756,"[[321.   31.8  70.2  26.6  18.2]
 [  8.  273.6  10.6   3.4  12.8]
 [  6.4   3.2  89.6   6.    1.8]
 [ 11.2   9.6  50.  338.    6.2]
 [  4.2   5.8   3.4   1.6 195.8]]",0.7845337146653122,0.7795853052610413,0.8322261673626556,840
101,NBBL TFIDF,0.8071570576540756,"[[321.   31.8  70.2  26.6  18.2]
 [  8.  273.6  10.6   3.4  12.8]
 [  6.4   3.2  89.6   6.    1.8]
 [ 11.2   9.6  50.  338.    6.2]
 [  4.2   5.8   3.4   1.6 195.8]]",0.7845337146653122,0.7795853052610413,0.8322261673626556,840
102,NBBL W2V,0.45831676607024524,"[[128.6  27.   32.   24.2  23.4]
 [ 57.6 184.4  32.   52.8  36.2]
 [ 55.4  36.2  75.   54.2  29.2]
 [ 47.2  42.4  51.6 190.2  32.6]
 [ 62.   34.   33.2  54.2 113.4]]",0.44684746227930033,0.452603011027428,0.45507125006215554,840
103,NBBL Hybrid,0.6599072233267064,"[[223.4  29.4  40.   17.6  21. ]
 [ 36.2 232.   20.4  24.   24.6]
 [ 39.   20.6  91.8  21.6  14. ]
 [ 28.   29.   50.  293.6  20.2]
 [ 24.2  13.   21.6  18.8 155. ]]",0.640961918099235,0.641537567792961,0.6460824076019506,840
104,NBBL Hybrid2,0.6599072233267064,"[[223.4  29.4  40.   17.6  21. ]
 [ 36.2 232.   20.4  24.   24.6]
 [ 39.   20.6  91.8  21.6  14. ]
 [ 28.   29.   50.  293.6  20.2]
 [ 24.2  13.   21.6  18.8 155. ]]",0.640961918099235,0.641537567792961,0.6460824076019506,840
105,NBBL BoW,0.8144315861130021,"[[312.6  27.8  66.   24.   16.8]
 [  7.4 271.4   9.8   3.4  10.6]
 [  8.    3.6  90.4   6.6   1.8]
 [  9.6   8.6  48.4 329.2   5.6]
 [  4.    5.6   3.2   1.8 192.8]]",0.7926499644970193,0.7878568509499935,0.834534817864111,880
106,NBBL TFIDF,0.8144315861130021,"[[312.6  27.8  66.   24.   16.8]
 [  7.4 271.4   9.8   3.4  10.6]
 [  8.    3.6  90.4   6.6   1.8]
 [  9.6   8.6  48.4 329.2   5.6]
 [  4.    5.6   3.2   1.8 192.8]]",0.7926499644970193,0.7878568509499935,0.834534817864111,880
107,NBBL W2V,0.46017699115044247,"[[125.4  26.4  31.   23.8  23.8]
 [ 54.  178.   30.4  48.6  33. ]
 [ 53.6  37.6  74.4  52.8  27.8]
 [ 46.8  41.4  49.4 186.6  31.4]
 [ 61.8  33.6  32.6  53.2 111.6]]",0.4489763984480784,0.45504214807707183,0.4569579584844588,880
108,NBBL Hybrid,0.6656228727025187,"[[217.6  28.   38.2  17.2  20.8]
 [ 33.2 229.8  18.8  23.2  23.2]
 [ 38.   20.   92.2  19.6  12. ]
 [ 27.8  27.   48.2 285.8  19.2]
 [ 25.   12.2  20.4  19.2 152.4]]",0.6474265441874134,0.6481032862160014,0.6520470877244475,880
109,NBBL Hybrid2,0.6656228727025187,"[[217.6  28.   38.2  17.2  20.8]
 [ 33.2 229.8  18.8  23.2  23.2]
 [ 38.   20.   92.2  19.6  12. ]
 [ 27.8  27.   48.2 285.8  19.2]
 [ 25.   12.2  20.4  19.2 152.4]]",0.6474265441874134,0.6481032862160014,0.6520470877244475,880
110,NBBL BoW,0.8166550034989504,"[[305.6  26.2  64.   23.2  16.8]
 [  6.6 265.8   9.6   3.2  10.2]
 [  7.8   2.8  90.2   7.4   1.6]
 [  9.6   8.6  45.6 317.6   4.2]
 [  3.4   5.6   3.2   2.4 187.8]]",0.7958276720468976,0.7911921503716679,0.837291502557256,920
111,NBBL TFIDF,0.8166550034989504,"[[305.6  26.2  64.   23.2  16.8]
 [  6.6 265.8   9.6   3.2  10.2]
 [  7.8   2.8  90.2   7.4   1.6]
 [  9.6   8.6  45.6 317.6   4.2]
 [  3.4   5.6   3.2   2.4 187.8]]",0.7958276720468976,0.7911921503716679,0.837291502557256,920
112,NBBL W2V,0.4607417774667599,"[[122.   24.6  31.   23.6  23.4]
 [ 53.  175.4  29.2  48.2  33.2]
 [ 52.8  34.8  73.8  52.   26.6]
 [ 45.4  41.4  46.6 179.   29.2]
 [ 59.8  32.8  32.   51.  108.2]]",0.4499396558485005,0.45620518716287795,0.4577404203124848,920
113,NBBL Hybrid,0.6673198040587824,"[[213.6  27.6  38.2  16.6  20.8]
 [ 31.4 223.6  18.4  22.   21.4]
 [ 36.   19.4  89.2  18.8  11. ]
 [ 27.6  25.8  46.2 277.6  17.8]
 [ 24.4  12.6  20.6  18.8 149.6]]",0.6490062919085717,0.6501765923366924,0.6538836401083138,920
114,NBBL Hybrid2,0.6673198040587824,"[[213.6  27.6  38.2  16.6  20.8]
 [ 31.4 223.6  18.4  22.   21.4]
 [ 36.   19.4  89.2  18.8  11. ]
 [ 27.6  25.8  46.2 277.6  17.8]
 [ 24.4  12.6  20.6  18.8 149.6]]",0.6490062919085717,0.6501765923366924,0.6538836401083138,920
115,NBBL BoW,0.8203023758099353,"[[297.   25.2  61.2  23.2  16.8]
 [  5.8 259.2   8.    3.8   9.6]
 [  8.6   3.8  91.6   8.4   1. ]
 [  8.6   5.8  41.8 307.4   3.6]
 [  3.4   5.6   3.2   2.2 184.2]]",0.8010374242223017,0.7962540771827316,0.8389567017033009,960
116,NBBL TFIDF,0.8203023758099353,"[[297.   25.2  61.2  23.2  16.8]
 [  5.8 259.2   8.    3.8   9.6]
 [  8.6   3.8  91.6   8.4   1. ]
 [  8.6   5.8  41.8 307.4   3.6]
 [  3.4   5.6   3.2   2.2 184.2]]",0.8010374242223017,0.7962540771827316,0.8389567017033009,960
117,NBBL W2V,0.45975521958243337,"[[117.6  26.8  29.4  23.6  23.4]
 [ 54.  169.8  29.8  47.8  32.2]
 [ 50.8  33.4  72.4  50.   25.4]
 [ 42.6  37.8  44.  172.6  28. ]
 [ 58.4  31.8  30.2  51.  106.2]]",0.44921327206808226,0.4559547556879786,0.4562217094908517,960
118,NBBL Hybrid,0.6623470122390209,"[[202.8  26.2  35.8  17.2  19.6]
 [ 31.2 217.8  17.6  21.   22. ]
 [ 37.6  19.8  87.2  20.6  12.4]
 [ 26.   23.   44.2 267.4  16.4]
 [ 25.8  12.8  21.   18.8 144.8]]",0.6441120435528177,0.6459820710218007,0.6470971041143099,960
119,NBBL Hybrid2,0.6623470122390209,"[[202.8  26.2  35.8  17.2  19.6]
 [ 31.2 217.8  17.6  21.   22. ]
 [ 37.6  19.8  87.2  20.6  12.4]
 [ 26.   23.   44.2 267.4  16.4]
 [ 25.8  12.8  21.   18.8 144.8]]",0.6441120435528177,0.6459820710218007,0.6470971041143099,960
120,NBBL BoW,0.8260934025203855,"[[289.4  22.4  56.8  21.2  13.6]
 [  5.2 254.6   8.    3.6   9.4]
 [  8.6   3.8  90.8   8.    1.2]
 [  8.6   6.   42.  298.6   1.6]
 [  3.6   5.2   3.6   2.2 181. ]]",0.8072200665574574,0.8031195764554958,0.8423211422232338,1000
121,NBBL TFIDF,0.8260934025203855,"[[289.4  22.4  56.8  21.2  13.6]
 [  5.2 254.6   8.    3.6   9.4]
 [  8.6   3.8  90.8   8.    1.2]
 [  8.6   6.   42.  298.6   1.6]
 [  3.6   5.2   3.6   2.2 181. ]]",0.8072200665574574,0.8031195764554958,0.8423211422232338,1000
122,NBBL W2V,0.4603409933283914,"[[115.4  26.2  29.4  21.8  20.8]
 [ 52.  164.4  27.8  47.   29.6]
 [ 49.6  32.8  71.8  48.4  26.2]
 [ 42.   36.4  42.2 166.2  27. ]
 [ 56.4  32.2  30.   50.2 103.2]]",0.45042803770045364,0.4572176611255577,0.4574624356813007,1000
